RowNumber,StudentId,StudentScore,School,Gender,Age,tenure,previousScore,sportsParticipated,Sibling,IsRegular,everFailed,IsFailed
6063,10022092,628,Navodaya Vidyalaya,boy,11,3,990,3,1,1,0,0
6064,10046479,285,Govt Primary School,boy,13,4,312,3,1,0,1,0
6065,10015566,300,Govt Primary School,boy,7,4,771,3,1,1,0,0
6066,10028851,591,Kendriya Vidyalaya,girl,12,2,610,5,0,1,0,0
6067,10049552,775,Govt Primary School,boy,8,4,303,4,0,0,0,1
6068,10013736,426,Govt Primary School,girl,8,2,385,3,0,0,0,0
6069,10023626,606,Govt Primary School,girl,6,2,980,7,0,0,0,0
6070,10021661,965,Navodaya Vidyalaya,boy,9,2,360,5,0,0,1,1
6071,10026901,701,Navodaya Vidyalaya,boy,13,4,685,1,0,1,1,1
6072,10025024,744,Navodaya Vidyalaya,boy,7,2,730,2,0,1,0,1
6073,10037706,785,Govt Primary School,boy,8,4,882,0,1,0,0,0
6074,10032390,565,Kendriya Vidyalaya,girl,13,2,676,3,0,0,1,0
6075,10031911,733,Govt Primary School,girl,7,2,689,4,0,0,1,1
6076,10018654,399,Govt Primary School,boy,7,2,511,7,1,0,1,1
6077,10044724,825,Govt Primary School,girl,9,3,752,4,1,1,1,0
6078,10011489,839,Kendriya Vidyalaya,girl,7,3,697,5,1,1,0,0
6079,10032250,798,Govt Primary School,girl,14,3,639,6,0,1,1,0
6080,10015648,659,Kendriya Vidyalaya,boy,14,3,330,2,1,1,1,1
6081,10041444,781,Navodaya Vidyalaya,girl,11,3,620,6,1,0,0,1
6082,10047753,662,Govt Primary School,boy,7,4,378,5,0,1,0,1
6083,10008900,925,Kendriya Vidyalaya,boy,10,2,590,1,1,1,0,1
6084,10036894,784,Kendriya Vidyalaya,boy,8,4,678,0,0,0,0,1
6085,10009226,367,Kendriya Vidyalaya,girl,10,4,865,6,0,1,1,0
6086,10040885,994,Kendriya Vidyalaya,boy,9,4,878,7,1,1,1,0
6087,10012441,874,Navodaya Vidyalaya,boy,6,4,863,1,0,0,0,1
6088,10028072,301,Govt Primary School,girl,6,3,286,6,1,1,0,0
6089,10044689,649,Govt Primary School,girl,11,3,385,5,1,0,1,0
6090,10010495,849,Govt Primary School,boy,6,2,905,4,1,0,1,0
6091,10000001,448,Govt Primary School,boy,14,4,670,2,1,0,1,0
6092,10046742,879,Kendriya Vidyalaya,girl,7,2,635,4,0,0,1,1
6093,10000631,906,Kendriya Vidyalaya,boy,12,3,508,2,1,1,0,1
6094,10018313,478,Kendriya Vidyalaya,boy,14,3,696,6,1,1,1,1
6095,10010310,828,Govt Primary School,girl,14,3,694,1,1,1,0,0
6096,10022838,346,Navodaya Vidyalaya,boy,9,3,454,7,1,1,1,0
6097,10004448,810,Kendriya Vidyalaya,boy,13,3,720,0,1,1,1,0
6098,10025207,495,Kendriya Vidyalaya,boy,10,3,971,4,0,0,0,1
6099,10014425,479,Kendriya Vidyalaya,girl,11,2,623,4,1,0,1,1
6100,10028380,621,Kendriya Vidyalaya,boy,7,3,293,1,0,0,1,0
6101,10040128,929,Govt Primary School,boy,8,2,593,2,1,1,1,1
6102,10001974,789,Navodaya Vidyalaya,boy,12,2,208,7,1,0,0,1
6103,10012623,412,Navodaya Vidyalaya,girl,7,3,741,3,1,0,1,1
6104,10015805,423,Govt Primary School,boy,11,3,900,7,0,0,1,1
6105,10031845,441,Kendriya Vidyalaya,boy,10,2,946,1,1,0,0,0
6106,10027169,745,Govt Primary School,girl,12,4,738,2,1,0,0,0
6107,10044439,448,Kendriya Vidyalaya,boy,8,2,825,5,1,0,0,1
6108,10002408,657,Kendriya Vidyalaya,boy,14,4,436,7,1,0,1,0
6109,10032653,425,Govt Primary School,boy,14,3,886,0,0,1,0,1
6110,10048629,692,Kendriya Vidyalaya,girl,8,3,751,7,0,0,1,0
6111,10034314,914,Govt Primary School,boy,8,4,765,4,1,0,0,0
6112,10026343,687,Govt Primary School,boy,12,3,939,3,0,0,0,0
6113,10035450,205,Kendriya Vidyalaya,boy,7,3,341,5,0,1,1,0
6114,10028088,648,Navodaya Vidyalaya,boy,11,4,921,5,1,1,0,0
6115,10005254,518,Govt Primary School,girl,8,3,276,0,0,0,1,1
6116,10018479,490,Govt Primary School,boy,14,4,853,7,1,0,1,0
6117,10040957,449,Govt Primary School,boy,9,2,725,7,0,1,0,0
6118,10001327,253,Navodaya Vidyalaya,boy,6,4,296,3,0,0,0,1
6119,10011779,968,Govt Primary School,girl,7,4,210,6,1,1,0,0
6120,10007195,782,Govt Primary School,boy,10,2,867,0,0,0,0,1
6121,10027298,724,Govt Primary School,boy,7,2,227,3,1,0,1,1
6122,10023350,271,Govt Primary School,boy,14,2,224,0,1,0,1,1
6123,10012915,684,Govt Primary School,boy,12,2,652,7,1,1,1,0
6124,10002896,654,Navodaya Vidyalaya,girl,9,3,685,4,0,1,0,1
6125,10019545,301,Navodaya Vidyalaya,boy,11,4,482,5,1,0,1,0
6126,10010374,366,Kendriya Vidyalaya,girl,6,4,970,4,0,1,0,1
6127,10040302,907,Govt Primary School,girl,7,2,475,7,1,0,0,0
6128,10007460,414,Govt Primary School,girl,14,2,846,4,0,0,0,1
6129,10038598,651,Govt Primary School,boy,7,3,238,5,0,1,1,0
6130,10021800,738,Kendriya Vidyalaya,boy,6,3,338,4,0,1,1,1
6131,10008407,795,Kendriya Vidyalaya,girl,7,4,985,0,1,0,0,0
6132,10033863,920,Govt Primary School,boy,6,4,817,3,1,0,0,0
6133,10027316,953,Govt Primary School,girl,7,2,528,3,0,1,0,1
6134,10034287,463,Kendriya Vidyalaya,girl,10,4,781,3,0,0,0,1
6135,10023550,670,Navodaya Vidyalaya,girl,13,3,205,4,1,1,1,1
6136,10008655,773,Navodaya Vidyalaya,boy,13,4,332,0,1,1,1,0
6137,10046848,966,Navodaya Vidyalaya,girl,10,2,1000,3,0,0,0,1
6138,10014678,353,Govt Primary School,girl,9,2,296,7,0,0,1,1
6139,10039777,592,Govt Primary School,boy,7,4,271,0,0,1,1,0
6140,10030130,515,Govt Primary School,girl,9,3,685,5,1,1,1,0
6141,10006925,846,Govt Primary School,girl,12,4,759,4,1,1,0,0
6142,10045670,688,Govt Primary School,boy,6,2,579,2,1,0,1,0
6143,10023986,306,Govt Primary School,girl,10,2,987,5,0,1,0,1
6144,10007065,241,Kendriya Vidyalaya,girl,10,3,370,4,1,0,1,1
6145,10040047,971,Navodaya Vidyalaya,girl,14,3,264,1,0,0,1,1
6146,10044444,505,Navodaya Vidyalaya,girl,14,2,305,1,0,0,0,0
6147,10028171,942,Navodaya Vidyalaya,girl,7,2,563,2,1,0,0,0
6148,10039031,439,Kendriya Vidyalaya,boy,7,3,462,4,1,1,1,0
6149,10040477,490,Govt Primary School,girl,10,4,283,1,0,0,0,0
6150,10007705,724,Navodaya Vidyalaya,boy,13,4,741,3,1,0,1,1
6151,10003488,925,Kendriya Vidyalaya,boy,11,2,969,7,1,0,1,1
6152,10025808,846,Navodaya Vidyalaya,girl,11,3,266,3,1,0,1,1
6153,10033433,255,Govt Primary School,girl,10,3,217,2,0,1,1,0
6154,10043174,635,Govt Primary School,boy,9,3,625,2,1,0,0,1
6155,10034684,698,Kendriya Vidyalaya,girl,8,3,407,6,0,1,0,0
6156,10049364,882,Govt Primary School,boy,13,2,890,3,1,0,0,1
6157,10034188,628,Navodaya Vidyalaya,boy,9,2,528,0,1,0,1,1
6158,10003211,970,Govt Primary School,boy,11,2,279,1,0,1,0,1
6159,10028688,485,Govt Primary School,boy,13,2,723,4,1,0,0,1
6160,10045520,773,Kendriya Vidyalaya,girl,8,3,622,3,1,0,1,0
6161,10035481,702,Govt Primary School,girl,14,4,895,6,0,1,1,1
6162,10033067,238,Govt Primary School,boy,8,3,735,2,1,1,1,0
6163,10044090,357,Govt Primary School,boy,12,2,779,1,0,0,1,1
6164,10019411,594,Kendriya Vidyalaya,girl,9,2,904,5,1,0,1,1
6165,10002397,261,Kendriya Vidyalaya,boy,12,2,948,4,1,0,1,1
6166,10010347,969,Navodaya Vidyalaya,girl,11,2,846,2,0,1,1,1
6167,10012123,855,Govt Primary School,boy,6,3,358,2,0,1,1,1
6168,10009349,594,Navodaya Vidyalaya,boy,13,3,406,2,0,1,1,1
6169,10005877,235,Govt Primary School,girl,6,4,204,0,1,0,1,1
6170,10041314,901,Govt Primary School,boy,6,2,410,6,0,0,1,1
6171,10039192,728,Govt Primary School,girl,7,2,545,3,1,0,0,0
6172,10046174,456,Navodaya Vidyalaya,boy,12,3,647,3,1,0,0,0
6173,10021034,760,Kendriya Vidyalaya,boy,12,4,304,5,0,0,0,1
6174,10026928,344,Govt Primary School,girl,7,4,366,6,1,1,1,1
6175,10018705,903,Kendriya Vidyalaya,boy,11,2,616,1,1,0,0,1
6176,10000722,690,Navodaya Vidyalaya,boy,8,3,225,2,1,0,1,0
6177,10030930,407,Kendriya Vidyalaya,girl,6,2,797,0,1,0,1,0
6178,10014036,673,Kendriya Vidyalaya,boy,6,4,216,1,0,0,0,0
6179,10021518,772,Kendriya Vidyalaya,girl,6,2,317,6,1,0,1,1
6180,10000333,329,Kendriya Vidyalaya,girl,9,4,877,6,1,0,1,0
6181,10026656,243,Navodaya Vidyalaya,boy,11,2,800,5,1,1,1,0
6182,10048954,425,Govt Primary School,boy,14,3,357,0,0,1,0,1
6183,10031241,946,Govt Primary School,girl,11,2,479,2,1,1,1,1
6184,10018071,679,Govt Primary School,boy,8,3,857,6,0,1,1,0
6185,10044091,716,Navodaya Vidyalaya,boy,11,2,761,3,1,1,1,0
6186,10035293,949,Kendriya Vidyalaya,boy,6,4,705,0,1,0,0,1
6187,10042310,349,Govt Primary School,boy,14,2,333,1,0,0,0,1
6188,10006698,352,Govt Primary School,boy,7,2,433,1,1,0,0,1
6189,10025746,859,Kendriya Vidyalaya,girl,8,3,714,4,1,1,1,1
6190,10023071,277,Kendriya Vidyalaya,boy,6,2,308,0,0,0,0,0
6191,10032862,304,Navodaya Vidyalaya,girl,6,4,735,0,0,1,0,0
6192,10010210,899,Govt Primary School,boy,6,3,382,6,0,1,0,1
6193,10003431,919,Govt Primary School,boy,6,3,584,1,0,1,0,0
6194,10008295,651,Kendriya Vidyalaya,girl,11,2,594,2,0,0,0,1
6195,10036091,421,Govt Primary School,girl,7,4,743,1,0,0,1,0
6196,10019468,846,Govt Primary School,girl,9,4,308,7,1,0,0,1
6197,10009207,785,Govt Primary School,boy,8,2,696,0,1,0,1,0
6198,10009958,923,Kendriya Vidyalaya,girl,7,4,539,3,1,0,0,1
6199,10037697,231,Kendriya Vidyalaya,boy,7,4,240,6,1,0,1,1
6200,10004853,769,Navodaya Vidyalaya,girl,12,3,642,2,0,0,1,1
6201,10030136,630,Kendriya Vidyalaya,girl,11,4,860,2,1,0,1,1
6202,10043297,235,Govt Primary School,boy,10,2,343,5,1,0,1,1
6203,10024528,585,Navodaya Vidyalaya,boy,6,2,527,3,1,0,0,1
6204,10032439,424,Navodaya Vidyalaya,girl,6,4,215,2,1,1,0,1
6205,10002327,800,Govt Primary School,boy,14,3,360,3,1,0,1,1
6206,10024989,590,Govt Primary School,girl,13,4,319,5,0,0,1,0
6207,10016410,1000,Navodaya Vidyalaya,boy,9,2,848,0,0,0,0,1
6208,10029885,302,Govt Primary School,boy,7,2,857,2,1,1,1,1
6209,10043338,894,Govt Primary School,boy,6,4,942,6,0,1,1,0
6210,10023143,449,Govt Primary School,girl,13,4,939,7,1,0,1,1
6211,10004281,587,Navodaya Vidyalaya,boy,10,3,368,4,1,0,0,1
6212,10034172,925,Kendriya Vidyalaya,girl,7,2,334,3,1,1,1,0
6213,10008958,896,Navodaya Vidyalaya,girl,12,4,848,6,0,0,1,0
6214,10002213,833,Kendriya Vidyalaya,boy,10,2,561,0,0,1,0,1
6215,10048299,530,Kendriya Vidyalaya,boy,9,4,411,7,1,1,1,1
6216,10031540,449,Navodaya Vidyalaya,boy,11,3,310,7,1,1,1,0
6217,10044738,569,Govt Primary School,boy,14,2,477,0,1,1,1,1
6218,10010801,983,Govt Primary School,boy,9,2,415,2,0,0,0,0
6219,10016136,218,Navodaya Vidyalaya,boy,13,2,873,3,0,1,0,1
6220,10022101,203,Navodaya Vidyalaya,boy,11,3,428,3,1,0,0,0
6221,10043381,473,Govt Primary School,boy,13,2,219,6,1,1,0,1
6222,10031698,961,Govt Primary School,girl,13,2,639,3,1,1,1,0
6223,10023259,338,Govt Primary School,boy,14,2,335,5,0,1,1,0
6224,10010509,758,Govt Primary School,boy,7,4,948,4,0,1,1,1
6225,10036627,647,Govt Primary School,boy,8,3,831,0,0,0,1,1
6226,10032235,609,Kendriya Vidyalaya,boy,10,4,790,7,0,0,0,0
6227,10044213,475,Kendriya Vidyalaya,boy,10,2,966,1,0,1,1,1
6228,10032296,394,Govt Primary School,girl,11,3,820,2,1,0,0,0
6229,10021708,374,Kendriya Vidyalaya,boy,13,4,473,4,1,0,0,1
6230,10041873,475,Govt Primary School,boy,8,4,784,5,1,0,1,0
6231,10022844,881,Govt Primary School,boy,10,2,988,7,1,0,1,0
6232,10008096,873,Kendriya Vidyalaya,boy,10,3,511,3,0,0,0,0
6233,10019096,474,Kendriya Vidyalaya,girl,13,4,287,3,1,1,0,1
6234,10045517,500,Govt Primary School,boy,12,2,292,1,1,0,1,1
6235,10000783,736,Govt Primary School,boy,13,2,205,7,0,0,1,0
6236,10031646,895,Navodaya Vidyalaya,boy,11,3,411,5,0,0,0,0
6237,10001469,666,Govt Primary School,boy,9,4,787,4,0,1,0,0
6238,10030304,797,Govt Primary School,girl,8,4,486,6,1,1,0,0
6239,10001852,575,Govt Primary School,boy,14,2,829,1,0,1,1,1
6240,10049600,444,Govt Primary School,boy,6,2,608,4,0,0,1,0
6241,10040484,746,Govt Primary School,boy,10,3,537,7,0,1,0,0
6242,10040655,924,Kendriya Vidyalaya,girl,14,2,573,0,0,0,0,0
6243,10038275,486,Kendriya Vidyalaya,boy,7,3,478,6,0,1,0,1
6244,10005021,400,Kendriya Vidyalaya,boy,7,2,734,4,1,1,0,1
6245,10027444,367,Navodaya Vidyalaya,girl,14,3,496,7,1,0,1,0
6246,10037561,555,Navodaya Vidyalaya,boy,8,3,579,6,1,1,1,1
6247,10044863,988,Govt Primary School,boy,7,4,698,3,1,1,0,0
6248,10009632,438,Govt Primary School,girl,13,4,303,2,1,0,0,0
6249,10005245,908,Govt Primary School,boy,6,3,737,0,0,0,1,0
6250,10003355,231,Govt Primary School,girl,11,2,627,3,1,0,0,0
6251,10023051,219,Govt Primary School,boy,10,2,875,6,1,1,0,1
6252,10006401,912,Govt Primary School,girl,11,3,731,1,0,0,1,0
6253,10038178,970,Kendriya Vidyalaya,boy,7,3,321,2,0,0,0,1
6254,10030477,203,Kendriya Vidyalaya,girl,14,3,349,6,0,0,1,1
6255,10029635,622,Kendriya Vidyalaya,boy,6,3,410,1,1,0,0,0
6256,10012073,990,Kendriya Vidyalaya,boy,12,3,532,6,0,0,1,1
6257,10021112,914,Govt Primary School,boy,9,4,390,6,1,1,1,0
6258,10032536,804,Kendriya Vidyalaya,boy,11,4,558,4,1,0,0,1
6259,10009938,732,Govt Primary School,girl,14,2,966,4,0,0,1,0
6260,10005473,997,Kendriya Vidyalaya,girl,12,2,883,0,1,0,1,0
6261,10003149,982,Govt Primary School,girl,13,2,564,3,1,0,1,1
6262,10004834,950,Navodaya Vidyalaya,girl,10,2,530,2,0,0,0,1
6263,10045118,464,Govt Primary School,boy,12,3,748,2,1,1,1,0
6264,10001057,361,Govt Primary School,boy,10,2,528,0,0,1,0,1
6265,10019537,576,Kendriya Vidyalaya,boy,12,4,754,7,1,1,0,0
6266,10029002,431,Govt Primary School,boy,13,3,595,6,1,0,1,1
6267,10017563,446,Navodaya Vidyalaya,girl,8,3,885,6,1,0,0,0
6268,10033449,701,Kendriya Vidyalaya,boy,10,4,489,6,1,1,1,1
6269,10046723,935,Govt Primary School,girl,9,2,200,7,0,0,0,1
6270,10025163,455,Navodaya Vidyalaya,girl,7,2,669,6,0,1,0,1
6271,10019942,751,Navodaya Vidyalaya,boy,8,4,815,1,0,0,1,1
6272,10015172,659,Govt Primary School,boy,6,3,783,3,1,0,0,0
6273,10016524,535,Govt Primary School,girl,11,4,453,1,0,0,1,0
6274,10037082,915,Navodaya Vidyalaya,boy,6,3,355,3,1,0,0,0
6275,10037393,205,Kendriya Vidyalaya,boy,11,4,703,1,0,1,1,0
6276,10024879,841,Navodaya Vidyalaya,girl,8,3,858,5,0,0,1,1
6277,10037557,846,Kendriya Vidyalaya,girl,9,4,625,0,0,1,1,1
6278,10042413,309,Navodaya Vidyalaya,girl,11,3,899,1,1,0,0,0
6279,10002524,734,Govt Primary School,girl,14,4,582,6,1,0,1,1
6280,10037141,263,Navodaya Vidyalaya,girl,12,4,493,3,1,0,1,0
6281,10007189,307,Kendriya Vidyalaya,boy,7,4,650,7,1,0,1,0
6282,10009345,662,Govt Primary School,boy,9,2,782,4,0,1,1,0
6283,10014028,502,Govt Primary School,boy,9,3,583,0,1,0,1,0
6284,10037618,285,Govt Primary School,boy,6,4,402,4,0,0,1,1
6285,10020556,209,Govt Primary School,boy,8,2,878,6,0,0,1,0
6286,10032651,996,Kendriya Vidyalaya,girl,14,2,432,4,1,0,0,1
6287,10035824,861,Govt Primary School,girl,9,2,808,5,0,1,0,1
6288,10017628,358,Navodaya Vidyalaya,boy,14,3,985,1,0,0,1,0
6289,10030626,793,Govt Primary School,boy,11,4,442,4,0,1,1,0
6290,10024058,483,Navodaya Vidyalaya,boy,12,3,543,7,0,0,0,0
6291,10035033,200,Govt Primary School,girl,13,4,510,4,1,1,1,0
6292,10012680,836,Navodaya Vidyalaya,boy,10,3,614,5,1,1,0,0
6293,10022651,764,Govt Primary School,girl,6,4,332,0,1,1,1,0
6294,10041568,243,Govt Primary School,boy,11,3,684,3,1,0,0,1
6295,10049836,629,Kendriya Vidyalaya,boy,7,2,876,5,0,1,0,1
6296,10029185,298,Navodaya Vidyalaya,girl,10,3,534,2,1,1,1,0
6297,10018063,232,Govt Primary School,boy,10,4,247,0,0,1,0,1
6298,10043854,872,Govt Primary School,girl,10,3,233,7,1,0,1,0
6299,10014076,202,Govt Primary School,girl,10,4,505,1,0,0,1,0
6300,10049099,505,Govt Primary School,boy,8,2,682,4,1,0,0,0
6301,10044120,247,Govt Primary School,girl,7,4,489,4,0,1,1,1
6302,10019188,837,Kendriya Vidyalaya,girl,7,2,320,7,0,0,1,1
6303,10014051,424,Navodaya Vidyalaya,boy,7,2,345,5,1,0,1,0
6304,10043658,475,Kendriya Vidyalaya,girl,7,4,384,5,1,1,0,1
6305,10017691,932,Govt Primary School,girl,6,3,986,6,1,1,1,0
6306,10018242,473,Kendriya Vidyalaya,girl,13,2,902,0,1,0,1,0
6307,10033461,250,Govt Primary School,boy,14,2,743,0,1,0,1,1
6308,10002679,496,Kendriya Vidyalaya,boy,8,3,458,0,1,1,1,1
6309,10011617,737,Kendriya Vidyalaya,boy,13,3,411,3,1,1,1,1
6310,10026338,445,Govt Primary School,boy,12,2,239,6,1,1,0,0
6311,10044698,719,Navodaya Vidyalaya,boy,9,4,512,6,0,1,1,0
6312,10049279,742,Govt Primary School,boy,14,3,590,3,1,1,1,0
6313,10025566,222,Kendriya Vidyalaya,girl,11,3,286,0,0,0,0,1
6314,10000845,498,Govt Primary School,boy,7,3,414,2,0,1,1,1
6315,10040696,717,Govt Primary School,girl,10,2,518,1,0,1,0,1
6316,10000659,407,Navodaya Vidyalaya,boy,8,3,701,1,0,1,1,0
6317,10001369,847,Govt Primary School,boy,14,2,831,1,0,1,1,0
6318,10039899,653,Govt Primary School,boy,7,4,462,7,0,0,0,1
6319,10018568,886,Kendriya Vidyalaya,girl,12,4,954,4,0,1,0,0
6320,10006413,654,Kendriya Vidyalaya,girl,13,2,428,7,0,1,1,1
6321,10019837,667,Navodaya Vidyalaya,boy,11,4,748,5,0,0,0,0
6322,10023917,846,Govt Primary School,boy,7,3,220,0,0,0,1,0
6323,10001347,301,Govt Primary School,boy,10,2,609,6,0,0,0,1
6324,10021688,999,Govt Primary School,boy,9,2,638,2,0,1,0,0
6325,10031977,965,Navodaya Vidyalaya,girl,13,4,918,7,1,0,0,1
6326,10018435,796,Kendriya Vidyalaya,boy,13,3,302,6,1,0,1,0
6327,10017086,800,Govt Primary School,boy,6,4,835,5,0,0,1,0
6328,10002264,573,Navodaya Vidyalaya,girl,12,4,550,4,1,1,1,0
6329,10040750,564,Navodaya Vidyalaya,girl,11,4,436,3,1,0,0,1
6330,10026499,814,Kendriya Vidyalaya,boy,10,3,734,6,0,0,1,1
6331,10024382,286,Govt Primary School,girl,13,4,373,3,0,0,1,1
6332,10004877,669,Kendriya Vidyalaya,boy,12,2,964,1,0,1,1,0
6333,10041428,311,Govt Primary School,girl,10,3,436,7,1,0,1,1
6334,10006929,749,Govt Primary School,boy,10,2,536,0,0,1,1,0
6335,10019025,724,Navodaya Vidyalaya,girl,7,4,301,1,1,1,1,1
6336,10040830,490,Govt Primary School,girl,12,3,315,3,0,0,1,1
6337,10017683,312,Kendriya Vidyalaya,girl,9,4,931,6,1,0,1,0
6338,10025685,782,Navodaya Vidyalaya,girl,12,3,693,6,1,0,0,1
6339,10011778,276,Kendriya Vidyalaya,boy,10,2,236,3,1,0,0,1
6340,10049140,590,Govt Primary School,girl,6,2,842,4,1,1,1,0
6341,10041986,718,Navodaya Vidyalaya,boy,7,4,866,5,0,1,0,1
6342,10012221,864,Kendriya Vidyalaya,girl,13,4,208,4,1,1,1,0
6343,10018289,658,Govt Primary School,girl,14,4,723,2,1,0,1,0
6344,10012890,531,Navodaya Vidyalaya,girl,6,4,593,7,1,0,1,0
6345,10033454,552,Govt Primary School,boy,8,2,574,0,1,0,1,1
6346,10028026,465,Govt Primary School,girl,12,3,883,5,0,0,0,0
6347,10037626,464,Kendriya Vidyalaya,boy,13,3,561,2,0,1,0,1
6348,10043218,367,Kendriya Vidyalaya,boy,8,3,569,6,1,0,1,0
6349,10036209,949,Navodaya Vidyalaya,boy,14,4,538,5,1,1,0,1
6350,10005529,846,Govt Primary School,girl,9,4,972,1,0,1,1,1
6351,10039273,505,Kendriya Vidyalaya,boy,9,3,319,3,1,0,0,1
6352,10049656,814,Govt Primary School,girl,9,2,522,7,1,0,1,0
6353,10033559,611,Govt Primary School,boy,13,3,550,1,1,1,1,1
6354,10039591,655,Govt Primary School,boy,11,4,241,1,0,1,0,0
6355,10010622,629,Navodaya Vidyalaya,girl,10,4,333,4,1,1,1,0
6356,10003291,636,Navodaya Vidyalaya,boy,10,3,823,7,0,0,1,0
6357,10039489,241,Govt Primary School,boy,12,3,247,6,1,0,1,0
6358,10010388,854,Govt Primary School,girl,6,4,431,1,1,1,1,1
6359,10004165,490,Govt Primary School,girl,7,4,701,6,1,0,1,1
6360,10020030,910,Kendriya Vidyalaya,girl,6,4,614,3,0,0,1,0
6361,10007942,833,Kendriya Vidyalaya,boy,6,3,719,5,1,1,1,1
6362,10006361,777,Kendriya Vidyalaya,girl,8,4,253,6,1,1,0,1
6363,10041721,219,Navodaya Vidyalaya,boy,11,4,731,2,0,1,1,1
6364,10037899,234,Navodaya Vidyalaya,girl,12,4,834,0,1,1,0,1
6365,10034546,368,Navodaya Vidyalaya,boy,11,2,933,2,0,0,1,1
6366,10024897,928,Navodaya Vidyalaya,girl,12,2,317,7,1,1,1,1
6367,10017303,534,Kendriya Vidyalaya,boy,8,4,857,5,0,0,0,1
6368,10027730,251,Govt Primary School,girl,10,4,212,2,1,0,1,0
6369,10002004,283,Navodaya Vidyalaya,boy,12,4,703,7,0,0,0,0
6370,10034902,732,Govt Primary School,girl,10,4,399,4,0,0,0,1
6371,10024516,425,Govt Primary School,boy,11,2,271,7,0,1,1,1
6372,10014278,317,Govt Primary School,boy,9,2,908,5,0,0,0,1
6373,10003408,660,Govt Primary School,girl,10,4,522,5,1,0,0,0
6374,10042407,808,Govt Primary School,boy,10,4,607,1,0,0,1,1
6375,10009580,537,Govt Primary School,boy,6,4,568,2,1,1,0,1
6376,10006890,449,Navodaya Vidyalaya,girl,12,3,321,7,0,0,0,1
6377,10033897,585,Govt Primary School,boy,11,2,372,6,0,0,1,0
6378,10019077,884,Govt Primary School,boy,8,2,379,2,1,1,0,0
6379,10032234,263,Govt Primary School,boy,12,2,818,7,0,0,0,1
6380,10042649,343,Govt Primary School,boy,6,4,792,6,0,1,1,0
6381,10035453,405,Kendriya Vidyalaya,boy,7,4,799,4,1,0,0,0
6382,10020604,562,Navodaya Vidyalaya,boy,9,2,333,2,0,1,0,0
6383,10027001,746,Govt Primary School,boy,10,2,478,4,1,1,0,0
6384,10035573,247,Govt Primary School,boy,6,3,763,1,1,0,1,1
6385,10014279,880,Govt Primary School,girl,8,4,914,2,0,1,1,1
6386,10021409,405,Kendriya Vidyalaya,girl,14,3,214,6,0,1,1,0
6387,10049778,524,Navodaya Vidyalaya,girl,11,2,262,3,1,0,0,0
6388,10036847,387,Govt Primary School,girl,11,2,813,2,1,1,1,0
6389,10033724,777,Kendriya Vidyalaya,boy,12,3,408,6,0,1,0,1
6390,10011520,268,Govt Primary School,girl,11,4,639,2,0,1,1,0
6391,10029338,955,Navodaya Vidyalaya,girl,11,4,305,3,0,0,0,0
6392,10028991,480,Govt Primary School,girl,9,4,363,3,0,0,0,0
6393,10025046,553,Navodaya Vidyalaya,girl,7,3,935,0,1,1,0,1
6394,10029205,588,Kendriya Vidyalaya,girl,7,3,297,2,1,1,1,0
6395,10006878,507,Kendriya Vidyalaya,boy,14,2,645,6,1,0,1,0
6396,10042484,944,Kendriya Vidyalaya,girl,8,4,305,0,0,0,1,0
6397,10004096,588,Kendriya Vidyalaya,girl,8,3,558,5,0,0,1,1
6398,10020530,321,Navodaya Vidyalaya,girl,11,4,617,7,0,0,0,1
6399,10019752,995,Navodaya Vidyalaya,boy,11,2,344,7,1,1,1,1
6400,10046780,819,Kendriya Vidyalaya,boy,14,4,458,1,0,1,1,0
6401,10015883,202,Navodaya Vidyalaya,girl,9,2,387,6,1,0,1,0
6402,10024363,908,Govt Primary School,girl,7,3,740,2,0,0,1,1
6403,10016064,489,Govt Primary School,boy,11,2,486,5,0,1,0,0
6404,10021185,443,Kendriya Vidyalaya,boy,8,3,517,2,1,1,1,1
6405,10019104,919,Navodaya Vidyalaya,girl,12,4,612,6,0,1,1,1
6406,10031972,440,Navodaya Vidyalaya,boy,13,4,739,4,0,0,1,0
6407,10032662,227,Govt Primary School,boy,13,4,278,6,1,0,0,1
6408,10038231,241,Kendriya Vidyalaya,boy,13,3,454,5,0,1,0,1
6409,10021633,526,Navodaya Vidyalaya,boy,11,2,883,6,1,0,0,0
6410,10028051,406,Govt Primary School,girl,6,4,637,6,0,0,0,1
6411,10009691,756,Navodaya Vidyalaya,girl,7,3,208,5,0,1,1,0
6412,10038874,227,Kendriya Vidyalaya,girl,11,2,286,0,1,1,0,1
6413,10000109,979,Kendriya Vidyalaya,girl,12,2,613,4,1,1,1,0
6414,10019256,527,Govt Primary School,girl,6,2,656,6,1,1,1,1
6415,10013642,310,Govt Primary School,girl,10,2,549,0,0,1,1,0
6416,10030556,286,Govt Primary School,girl,10,4,275,2,0,0,1,1
6417,10011163,957,Govt Primary School,boy,13,2,704,6,0,1,0,0
6418,10046300,322,Navodaya Vidyalaya,boy,11,3,650,5,0,0,0,0
6419,10042549,340,Navodaya Vidyalaya,girl,10,3,424,3,1,0,0,1
6420,10018285,377,Govt Primary School,boy,11,2,624,1,0,1,0,0
6421,10033535,254,Kendriya Vidyalaya,girl,14,4,583,6,1,1,0,1
6422,10012248,333,Govt Primary School,boy,10,2,485,6,0,0,1,1
